Date,HalfHour,Price,Unit,TotalSystemDemandMW,Unit,TotalSystemDemandMWh,Unit,,,,,
28/5/2022,27,186.6,SGD/MWh,6456.895,MW,3228.4475,MWh,,,,,
28/5/2022,28,182.89,SGD/MWh,6421.573,MW,3210.7865,MWh,,,,,
28/5/2022,29,182.48,SGD/MWh,6413.914,MW,3206.957,MWh,,,,,
28/5/2022,30,178.45,SGD/MWh,6386.703,MW,3193.3515,MWh,,,,,
28/5/2022,31,178.44,SGD/MWh,6399.352,MW,3199.676,MWh,,,,,
28/5/2022,32,186.54,SGD/MWh,6435.156,MW,3217.578,MWh,,,,,
28/5/2022,33,186.37,SGD/MWh,6407.041,MW,3203.5205,MWh,,,,,
28/5/2022,34,186.26,SGD/MWh,6413.069,MW,3206.5345,MWh,,,,,
28/5/2022,35,186.55,SGD/MWh,6421.548,MW,3210.774,MWh,,,,,
28/5/2022,36,186.58,SGD/MWh,6421.404,MW,3210.702,MWh,,,,,
28/5/2022,37,208.62,SGD/MWh,6458.038,MW,3229.019,MWh,,,,,
28/5/2022,38,214.67,SGD/MWh,6513.811,MW,3256.9055,MWh,,,,,
28/5/2022,39,243,SGD/MWh,6582.78,MW,3291.39,MWh,,,,,
28/5/2022,40,243.04,SGD/MWh,6617.128,MW,3308.564,MWh,,,,,
28/5/2022,41,243.1,SGD/MWh,6631.521,MW,3315.7605,MWh,,,,,
28/5/2022,42,242.88,SGD/MWh,6609.881,MW,3304.9405,MWh,,,,,
28/5/2022,43,242.88,SGD/MWh,6598.306,MW,3299.153,MWh,,,,,
28/5/2022,44,242.79,SGD/MWh,6535.913,MW,3267.9565,MWh,,,,,
28/5/2022,45,242.58,SGD/MWh,6449.892,MW,3224.946,MWh,,,,,
28/5/2022,46,208.69,SGD/MWh,6361.6,MW,3180.8,MWh,,,,,
28/5/2022,47,208.58,SGD/MWh,6287.746,MW,3143.873,MWh,,,,,
28/5/2022,48,192.52,SGD/MWh,6174.504,MW,3087.252,MWh,,,,,
29/5/2022,1,186.77,SGD/MWh,6054.166,MW,3027.083,MWh,,,,,
29/5/2022,2,186.22,SGD/MWh,5960.461,MW,2980.2305,MWh,,,,,
29/5/2022,3,186.21,SGD/MWh,5891.766,MW,2945.883,MWh,,,,,
29/5/2022,4,177.4,SGD/MWh,5810.507,MW,2905.2535,MWh,,,,,
29/5/2022,5,242.6,SGD/MWh,5744.893,MW,2872.4465,MWh,,,,,
29/5/2022,6,227.4,SGD/MWh,5695.839,MW,2847.9195,MWh,,,,,
29/5/2022,7,209.39,SGD/MWh,5659.712,MW,2829.856,MWh,,,,,
29/5/2022,8,204.31,SGD/MWh,5630.011,MW,2815.0055,MWh,,,,,
29/5/2022,9,202.03,SGD/MWh,5604.585,MW,2802.2925,MWh,,,,,
29/5/2022,10,202.03,SGD/MWh,5615.519,MW,2807.7595,MWh,,,,,
29/5/2022,11,204.32,SGD/MWh,5637.536,MW,2818.768,MWh,,,,,
29/5/2022,12,215.99,SGD/MWh,5690.367,MW,2845.1835,MWh,,,,,
29/5/2022,13,192.49,SGD/MWh,5720.848,MW,2860.424,MWh,,,,,
29/5/2022,14,186.4,SGD/MWh,5745.012,MW,2872.506,MWh,,,,,
29/5/2022,15,177.23,SGD/MWh,5783.549,MW,2891.7745,MWh,,,,,
29/5/2022,16,170.58,SGD/MWh,5850.366,MW,2925.183,MWh,,,,,
29/5/2022,17,177.25,SGD/MWh,5949.493,MW,2974.7465,MWh,,,,,
29/5/2022,18,186.21,SGD/MWh,6026.761,MW,3013.3805,MWh,,,,,
29/5/2022,19,186.38,SGD/MWh,6091.654,MW,3045.827,MWh,,,,,
29/5/2022,20,186.41,SGD/MWh,6124.292,MW,3062.146,MWh,,,,,
29/5/2022,21,182.83,SGD/MWh,6184.082,MW,3092.041,MWh,,,,,
29/5/2022,22,173.57,SGD/MWh,6180.225,MW,3090.1125,MWh,,,,,
29/5/2022,23,165.31,SGD/MWh,6201.134,MW,3100.567,MWh,,,,,
29/5/2022,24,160.03,SGD/MWh,6178.729,MW,3089.3645,MWh,,,,,
29/5/2022,25,159.47,SGD/MWh,6144.486,MW,3072.243,MWh,,,,,
29/5/2022,26,159.52,SGD/MWh,6134.57,MW,3067.285,MWh,,,,,
29/5/2022,27,159.51,SGD/MWh,6159.987,MW,3079.9935,MWh,,,,,
29/5/2022,28,159.46,SGD/MWh,6178.267,MW,3089.1335,MWh,,,,,
29/5/2022,29,172.06,SGD/MWh,6214.17,MW,3107.085,MWh,,,,,
29/5/2022,30,161.47,SGD/MWh,6202.63,MW,3101.315,MWh,,,,,
29/5/2022,31,172.07,SGD/MWh,6230.993,MW,3115.4965,MWh,,,,,
29/5/2022,32,177.46,SGD/MWh,6261.867,MW,3130.9335,MWh,,,,,
29/5/2022,33,182.33,SGD/MWh,6274.953,MW,3137.4765,MWh,,,,,
29/5/2022,34,182.9,SGD/MWh,6307.914,MW,3153.957,MWh,,,,,
29/5/2022,35,186.53,SGD/MWh,6336.71,MW,3168.355,MWh,,,,,
29/5/2022,36,187.48,SGD/MWh,6374.621,MW,3187.3105,MWh,,,,,
29/5/2022,37,243.04,SGD/MWh,6455.111,MW,3227.5555,MWh,,,,,
29/5/2022,38,309.67,SGD/MWh,6538.666,MW,3269.333,MWh,,,,,
29/5/2022,39,348.46,SGD/MWh,6616.924,MW,3308.462,MWh,,,,,
29/5/2022,40,407.06,SGD/MWh,6642.658,MW,3321.329,MWh,,,,,
29/5/2022,41,401.29,SGD/MWh,6668.642,MW,3334.321,MWh,,,,,
29/5/2022,42,404.69,SGD/MWh,6682.299,MW,3341.1495,MWh,,,,,
29/5/2022,43,401.3,SGD/MWh,6671.718,MW,3335.859,MWh,,,,,
29/5/2022,44,309.68,SGD/MWh,6589.072,MW,3294.536,MWh,,,,,
29/5/2022,45,303.66,SGD/MWh,6508.369,MW,3254.1845,MWh,,,,,
29/5/2022,46,242.83,SGD/MWh,6408.303,MW,3204.1515,MWh,,,,,
29/5/2022,47,242.61,SGD/MWh,6306.93,MW,3153.465,MWh,,,,,
29/5/2022,48,203.25,SGD/MWh,6192.043,MW,3096.0215,MWh,,,,,
30/5/2022,1,192.53,SGD/MWh,6083.464,MW,3041.732,MWh,,,,,
30/5/2022,2,187.49,SGD/MWh,5981.783,MW,2990.8915,MWh,,,,,
30/5/2022,3,187.42,SGD/MWh,5894.172,MW,2947.086,MWh,,,,,
30/5/2022,4,184.47,SGD/MWh,5813.807,MW,2906.9035,MWh,,,,,
30/5/2022,5,182.85,SGD/MWh,5767.352,MW,2883.676,MWh,,,,,
30/5/2022,6,182.32,SGD/MWh,5729.297,MW,2864.6485,MWh,,,,,
30/5/2022,7,157.74,SGD/MWh,5707.314,MW,2853.657,MWh,,,,,
30/5/2022,8,151.11,SGD/MWh,5672.748,MW,2836.374,MWh,,,,,
30/5/2022,9,151.11,SGD/MWh,5671.083,MW,2835.5415,MWh,,,,,
30/5/2022,10,146.07,SGD/MWh,5684.875,MW,2842.4375,MWh,,,,,
30/5/2022,11,151.12,SGD/MWh,5770.826,MW,2885.413,MWh,,,,,
30/5/2022,12,160.45,SGD/MWh,5926.516,MW,2963.258,MWh,,,,,
30/5/2022,13,174.58,SGD/MWh,6101.063,MW,3050.5315,MWh,,,,,
30/5/2022,14,186.57,SGD/MWh,6265.734,MW,3132.867,MWh,,,,,
30/5/2022,15,232.2,SGD/MWh,6447.72,MW,3223.86,MWh,,,,,
30/5/2022,16,284.53,SGD/MWh,6713.009,MW,3356.5045,MWh,,,,,
30/5/2022,17,346.04,SGD/MWh,6954.332,MW,3477.166,MWh,,,,,
30/5/2022,18,361.06,SGD/MWh,7115.46,MW,3557.73,MWh,,,,,
30/5/2022,19,361.1,SGD/MWh,7185.835,MW,3592.9175,MWh,,,,,
30/5/2022,20,396.11,SGD/MWh,7240.102,MW,3620.051,MWh,,,,,
30/5/2022,21,396.16,SGD/MWh,7271.214,MW,3635.607,MWh,,,,,
30/5/2022,22,406.94,SGD/MWh,7282.601,MW,3641.3005,MWh,,,,,
30/5/2022,23,401.97,SGD/MWh,7281.294,MW,3640.647,MWh,,,,,
30/5/2022,24,361.18,SGD/MWh,7199.626,MW,3599.813,MWh,,,,,
30/5/2022,25,361.19,SGD/MWh,7187.544,MW,3593.772,MWh,,,,,
30/5/2022,26,370.08,SGD/MWh,7200.834,MW,3600.417,MWh,,,,,
30/5/2022,27,377.21,SGD/MWh,7271.19,MW,3635.595,MWh,,,,,
30/5/2022,28,377.1,SGD/MWh,7275.916,MW,3637.958,MWh,,,,,
30/5/2022,29,396.18,SGD/MWh,7299.129,MW,3649.5645,MWh,,,,,
30/5/2022,30,396.2,SGD/MWh,7300.903,MW,3650.4515,MWh,,,,,
30/5/2022,31,396.21,SGD/MWh,7292.143,MW,3646.0715,MWh,,,,,
30/5/2022,32,396.39,SGD/MWh,7296.422,MW,3648.211,MWh,,,,,
30/5/2022,33,407.01,SGD/MWh,7325.576,MW,3662.788,MWh,,,,,
30/5/2022,34,421.22,SGD/MWh,7349.283,MW,3674.6415,MWh,,,,,
30/5/2022,35,365.49,SGD/MWh,7306.114,MW,3653.057,MWh,,,,,
30/5/2022,36,361.18,SGD/MWh,7236.116,MW,3618.058,MWh,,,,,
30/5/2022,37,361.13,SGD/MWh,7178.415,MW,3589.2075,MWh,,,,,
30/5/2022,38,370.05,SGD/MWh,7180.442,MW,3590.221,MWh,,,,,
30/5/2022,39,417.89,SGD/MWh,7164.399,MW,3582.1995,MWh,,,,,
30/5/2022,40,417.97,SGD/MWh,7149.658,MW,3574.829,MWh,,,,,
30/5/2022,41,417.64,SGD/MWh,7128.72,MW,3564.36,MWh,,,,,
30/5/2022,42,417.4,SGD/MWh,7117.741,MW,3558.8705,MWh,,,,,
30/5/2022,43,398.04,SGD/MWh,7047.202,MW,3523.601,MWh,,,,,
30/5/2022,44,309.88,SGD/MWh,6910.914,MW,3455.457,MWh,,,,,
30/5/2022,45,309.65,SGD/MWh,6787.539,MW,3393.7695,MWh,,,,,
30/5/2022,46,290.2,SGD/MWh,6663.88,MW,3331.94,MWh,,,,,
30/5/2022,47,284.61,SGD/MWh,6540.674,MW,3270.337,MWh,,,,,
30/5/2022,48,242.78,SGD/MWh,6380.406,MW,3190.203,MWh,,,,,
31/5/2022,1,281.1,SGD/MWh,6215.313,MW,3107.6565,MWh,,,,,
31/5/2022,2,220.88,SGD/MWh,6107.941,MW,3053.9705,MWh,,,,,
31/5/2022,3,221.25,SGD/MWh,6072.585,MW,3036.2925,MWh,,,,,
31/5/2022,4,200.42,SGD/MWh,5997.587,MW,2998.7935,MWh,,,,,
31/5/2022,5,192.15,SGD/MWh,5934.647,MW,2967.3235,MWh,,,,,
31/5/2022,6,187.11,SGD/MWh,5876.061,MW,2938.0305,MWh,,,,,
31/5/2022,7,186.42,SGD/MWh,5837.424,MW,2918.712,MWh,,,,,
31/5/2022,8,186.21,SGD/MWh,5822.996,MW,2911.498,MWh,,,,,
31/5/2022,9,177.79,SGD/MWh,5807.127,MW,2903.5635,MWh,,,,,
31/5/2022,10,172,SGD/MWh,5810.864,MW,2905.432,MWh,,,,,
31/5/2022,11,187.32,SGD/MWh,5903.649,MW,2951.8245,MWh,,,,,
31/5/2022,12,242.43,SGD/MWh,6050.165,MW,3025.0825,MWh,,,,,
31/5/2022,13,242.67,SGD/MWh,6213.176,MW,3106.588,MWh,,,,,
31/5/2022,14,253.26,SGD/MWh,6349.583,MW,3174.7915,MWh,,,,,
31/5/2022,15,246.47,SGD/MWh,6518.279,MW,3259.1395,MWh,,,,,
31/5/2022,16,309.6,SGD/MWh,6766.456,MW,3383.228,MWh,,,,,
31/5/2022,17,377.21,SGD/MWh,7008.073,MW,3504.0365,MWh,,,,,
31/5/2022,18,406.93,SGD/MWh,7148.142,MW,3574.071,MWh,,,,,
31/5/2022,19,401.93,SGD/MWh,7214.005,MW,3607.0025,MWh,,,,,
31/5/2022,20,562.16,SGD/MWh,7284.768,MW,3642.384,MWh,,,,,
31/5/2022,21,599.09,SGD/MWh,7307.64,MW,3653.82,MWh,,,,,
31/5/2022,22,549.98,SGD/MWh,7297.506,MW,3648.753,MWh,,,,,
31/5/2022,23,361.22,SGD/MWh,7281.537,MW,3640.7685,MWh,,,,,
31/5/2022,24,361.02,SGD/MWh,7259.863,MW,3629.9315,MWh,,,,,
31/5/2022,25,359.8,SGD/MWh,7198.27,MW,3599.135,MWh,,,,,
31/5/2022,26,353.67,SGD/MWh,7179.339,MW,3589.6695,MWh,,,,,
31/5/2022,27,360.83,SGD/MWh,7243.353,MW,3621.6765,MWh,,,,,
31/5/2022,28,345.82,SGD/MWh,7249.62,MW,3624.81,MWh,,,,,
31/5/2022,29,350.64,SGD/MWh,7262.606,MW,3631.303,MWh,,,,,
31/5/2022,30,360.91,SGD/MWh,7264.952,MW,3632.476,MWh,,,,,
31/5/2022,31,361.21,SGD/MWh,7305.502,MW,3652.751,MWh,,,,,
31/5/2022,32,366.3,SGD/MWh,7354.869,MW,3677.4345,MWh,,,,,
31/5/2022,33,409.83,SGD/MWh,7368.333,MW,3684.1665,MWh,,,,,
31/5/2022,34,398.93,SGD/MWh,7370.972,MW,3685.486,MWh,,,,,
31/5/2022,35,374.97,SGD/MWh,7329.199,MW,3664.5995,MWh,,,,,
31/5/2022,36,360.82,SGD/MWh,7220.52,MW,3610.26,MWh,,,,,
31/5/2022,37,361.08,SGD/MWh,7178.569,MW,3589.2845,MWh,,,,,
31/5/2022,38,360.99,SGD/MWh,7171.556,MW,3585.778,MWh,,,,,
31/5/2022,39,588.36,SGD/MWh,7169.891,MW,3584.9455,MWh,,,,,
31/5/2022,40,501.77,SGD/MWh,7139.092,MW,3569.546,MWh,,,,,
31/5/2022,41,418.19,SGD/MWh,7074.522,MW,3537.261,MWh,,,,,
31/5/2022,42,410.03,SGD/MWh,7007.302,MW,3503.651,MWh,,,,,
31/5/2022,43,410.1,SGD/MWh,6981.17,MW,3490.585,MWh,,,,,
31/5/2022,44,549.61,SGD/MWh,6941.808,MW,3470.904,MWh,,,,,
31/5/2022,45,497.08,SGD/MWh,6809.511,MW,3404.7555,MWh,,,,,
31/5/2022,46,410.08,SGD/MWh,6652.31,MW,3326.155,MWh,,,,,
31/5/2022,47,409.75,SGD/MWh,6511.157,MW,3255.5785,MWh,,,,,
31/5/2022,48,389.09,SGD/MWh,6320.921,MW,3160.4605,MWh,,,,,
1/6/2022,1,284.23,SGD/MWh,6101.207,MW,3050.6035,MWh,,,,,
1/6/2022,2,284.12,SGD/MWh,5993.283,MW,2996.6415,MWh,,,,,
1/6/2022,3,307.58,SGD/MWh,5999.973,MW,2999.9865,MWh,,,,,
1/6/2022,4,289.59,SGD/MWh,5934.657,MW,2967.3285,MWh,,,,,
1/6/2022,5,294.62,SGD/MWh,5871.414,MW,2935.707,MWh,,,,,
1/6/2022,6,283.97,SGD/MWh,5811.819,MW,2905.9095,MWh,,,,,
1/6/2022,7,283.96,SGD/MWh,5779.702,MW,2889.851,MWh,,,,,
1/6/2022,8,242.39,SGD/MWh,5766.671,MW,2883.3355,MWh,,,,,
1/6/2022,9,221.63,SGD/MWh,5760.379,MW,2880.1895,MWh,,,,,
1/6/2022,10,199.72,SGD/MWh,5776.223,MW,2888.1115,MWh,,,,,
1/6/2022,11,242.72,SGD/MWh,5858.676,MW,2929.338,MWh,,,,,
1/6/2022,12,294.62,SGD/MWh,5996.837,MW,2998.4185,MWh,,,,,
1/6/2022,13,307.61,SGD/MWh,6160.012,MW,3080.006,MWh,,,,,
1/6/2022,14,349.03,SGD/MWh,6306.488,MW,3153.244,MWh,,,,,
1/6/2022,15,351.73,SGD/MWh,6465.001,MW,3232.5005,MWh,,,,,
1/6/2022,16,401.23,SGD/MWh,6713.039,MW,3356.5195,MWh,,,,,
1/6/2022,17,410.03,SGD/MWh,6949.75,MW,3474.875,MWh,,,,,
1/6/2022,18,451.71,SGD/MWh,7085.471,MW,3542.7355,MWh,,,,,
1/6/2022,19,465.52,SGD/MWh,7154.295,MW,3577.1475,MWh,,,,,
1/6/2022,20,523.64,SGD/MWh,7190.326,MW,3595.163,MWh,,,,,
1/6/2022,21,522.68,SGD/MWh,7235.946,MW,3617.973,MWh,,,,,
1/6/2022,22,465.46,SGD/MWh,7226.145,MW,3613.0725,MWh,,,,,
1/6/2022,23,465.35,SGD/MWh,7187.803,MW,3593.9015,MWh,,,,,
1/6/2022,24,439.36,SGD/MWh,7124.266,MW,3562.133,MWh,,,,,
1/6/2022,25,368.91,SGD/MWh,7078.87,MW,3539.435,MWh,,,,,
1/6/2022,26,396.09,SGD/MWh,7133.789,MW,3566.8945,MWh,,,,,
1/6/2022,27,450.38,SGD/MWh,7243.979,MW,3621.9895,MWh,,,,,
1/6/2022,28,450.84,SGD/MWh,7280.826,MW,3640.413,MWh,,,,,
1/6/2022,29,449.92,SGD/MWh,7282.119,MW,3641.0595,MWh,,,,,
1/6/2022,30,409.41,SGD/MWh,7243.979,MW,3621.9895,MWh,,,,,
1/6/2022,31,448.42,SGD/MWh,7266.12,MW,3633.06,MWh,,,,,
1/6/2022,32,409.51,SGD/MWh,7240.843,MW,3620.4215,MWh,,,,,
1/6/2022,33,409.41,SGD/MWh,7192.405,MW,3596.2025,MWh,,,,,
1/6/2022,34,449.45,SGD/MWh,7211.475,MW,3605.7375,MWh,,,,,
1/6/2022,35,409.98,SGD/MWh,7167.789,MW,3583.8945,MWh,,,,,
1/6/2022,36,344.36,SGD/MWh,7065.74,MW,3532.87,MWh,,,,,
1/6/2022,37,224.45,SGD/MWh,6993.461,MW,3496.7305,MWh,,,,,
1/6/2022,38,264.17,SGD/MWh,6996.95,MW,3498.475,MWh,,,,,
1/6/2022,39,272.76,SGD/MWh,7007.7,MW,3503.85,MWh,,,,,
1/6/2022,40,248.39,SGD/MWh,6986.006,MW,3493.003,MWh,,,,,
1/6/2022,41,234.07,SGD/MWh,6980.643,MW,3490.3215,MWh,,,,,
1/6/2022,42,236.86,SGD/MWh,6956.862,MW,3478.431,MWh,,,,,
1/6/2022,43,186.73,SGD/MWh,6900.716,MW,3450.358,MWh,,,,,
1/6/2022,44,186.67,SGD/MWh,6779.224,MW,3389.612,MWh,,,,,
1/6/2022,45,211.6,SGD/MWh,6659.179,MW,3329.5895,MWh,,,,,
1/6/2022,46,195.99,SGD/MWh,6540.714,MW,3270.357,MWh,,,,,
1/6/2022,47,186.48,SGD/MWh,6413.387,MW,3206.6935,MWh,,,,,
1/6/2022,48,152.25,SGD/MWh,6276.916,MW,3138.458,MWh,,,,,
2/6/2022,1,165.04,SGD/MWh,6140.867,MW,3070.4335,MWh,,,,,
2/6/2022,2,152.18,SGD/MWh,6039.524,MW,3019.762,MWh,,,,,
2/6/2022,3,147.65,SGD/MWh,5969.472,MW,2984.736,MWh,,,,,
2/6/2022,4,146.53,SGD/MWh,5892.049,MW,2946.0245,MWh,,,,,
2/6/2022,5,146.1,SGD/MWh,5829.437,MW,2914.7185,MWh,,,,,
2/6/2022,6,145.93,SGD/MWh,5779.767,MW,2889.8835,MWh,,,,,
2/6/2022,7,145.83,SGD/MWh,5742.88,MW,2871.44,MWh,,,,,
2/6/2022,8,145.83,SGD/MWh,5728.238,MW,2864.119,MWh,,,,,
2/6/2022,9,145.9,SGD/MWh,5726.27,MW,2863.135,MWh,,,,,
2/6/2022,10,145.84,SGD/MWh,5733.427,MW,2866.7135,MWh,,,,,
2/6/2022,11,147.24,SGD/MWh,5810.705,MW,2905.3525,MWh,,,,,
2/6/2022,12,152.02,SGD/MWh,5959.984,MW,2979.992,MWh,,,,,
2/6/2022,13,174.61,SGD/MWh,6129.183,MW,3064.5915,MWh,,,,,
2/6/2022,14,165,SGD/MWh,6275.41,MW,3137.705,MWh,,,,,
2/6/2022,15,165.01,SGD/MWh,6442.83,MW,3221.415,MWh,,,,,
2/6/2022,16,186.26,SGD/MWh,6702.835,MW,3351.4175,MWh,,,,,
2/6/2022,17,242.8,SGD/MWh,6930.839,MW,3465.4195,MWh,,,,,
2/6/2022,18,290.04,SGD/MWh,7045.899,MW,3522.9495,MWh,,,,,
2/6/2022,19,290.04,SGD/MWh,7074.154,MW,3537.077,MWh,,,,,
2/6/2022,20,295.1,SGD/MWh,7086.877,MW,3543.4385,MWh,,,,,
2/6/2022,21,289.88,SGD/MWh,7103.382,MW,3551.691,MWh,,,,,
2/6/2022,22,284.49,SGD/MWh,7089.984,MW,3544.992,MWh,,,,,
2/6/2022,23,284.52,SGD/MWh,7107.036,MW,3553.518,MWh,,,,,
2/6/2022,24,284.55,SGD/MWh,7109.073,MW,3554.5365,MWh,,,,,
2/6/2022,25,208.02,SGD/MWh,7001.487,MW,3500.7435,MWh,,,,,
2/6/2022,26,187.69,SGD/MWh,6979.043,MW,3489.5215,MWh,,,,,
2/6/2022,27,290.15,SGD/MWh,7119.112,MW,3559.556,MWh,,,,,
2/6/2022,28,300.25,SGD/MWh,7183.464,MW,3591.732,MWh,,,,,
2/6/2022,29,337,SGD/MWh,7224.203,MW,3612.1015,MWh,,,,,
2/6/2022,30,309.32,SGD/MWh,7216.723,MW,3608.3615,MWh,,,,,
2/6/2022,31,284.52,SGD/MWh,7137.467,MW,3568.7335,MWh,,,,,
2/6/2022,32,284.6,SGD/MWh,7185.213,MW,3592.6065,MWh,,,,,
2/6/2022,33,246.96,SGD/MWh,7180.706,MW,3590.353,MWh,,,,,
2/6/2022,34,263.7,SGD/MWh,7164.344,MW,3582.172,MWh,,,,,
2/6/2022,35,210.33,SGD/MWh,7093.721,MW,3546.8605,MWh,,,,,
2/6/2022,36,177.42,SGD/MWh,6990.196,MW,3495.098,MWh,,,,,
2/6/2022,37,182.54,SGD/MWh,6935.098,MW,3467.549,MWh,,,,,
2/6/2022,38,182.64,SGD/MWh,6956.092,MW,3478.046,MWh,,,,,
2/6/2022,39,206.23,SGD/MWh,6964.764,MW,3482.382,MWh,,,,,
2/6/2022,40,204.58,SGD/MWh,6946.246,MW,3473.123,MWh,,,,,
2/6/2022,41,201.7,SGD/MWh,6927.32,MW,3463.66,MWh,,,,,
2/6/2022,42,189.74,SGD/MWh,6899.617,MW,3449.8085,MWh,,,,,
2/6/2022,43,182.59,SGD/MWh,6822.289,MW,3411.1445,MWh,,,,,
2/6/2022,44,182.33,SGD/MWh,6697.348,MW,3348.674,MWh,,,,,
2/6/2022,45,174.78,SGD/MWh,6556.593,MW,3278.2965,MWh,,,,,
2/6/2022,46,182.23,SGD/MWh,6438.65,MW,3219.325,MWh,,,,,
2/6/2022,47,172.76,SGD/MWh,6312.998,MW,3156.499,MWh,,,,,
2/6/2022,48,152.23,SGD/MWh,6179.594,MW,3089.797,MWh,,,,,
3/6/2022,1,145.92,SGD/MWh,6056.208,MW,3028.104,MWh,,,,,
3/6/2022,2,145.88,SGD/MWh,5955.715,MW,2977.8575,MWh,,,,,
3/6/2022,3,145.89,SGD/MWh,5892.159,MW,2946.0795,MWh,,,,,
3/6/2022,4,142.18,SGD/MWh,5818.687,MW,2909.3435,MWh,,,,,
3/6/2022,5,141.97,SGD/MWh,5766.01,MW,2883.005,MWh,,,,,
3/6/2022,6,141.39,SGD/MWh,5705.292,MW,2852.646,MWh,,,,,
3/6/2022,7,141.34,SGD/MWh,5685.541,MW,2842.7705,MWh,,,,,
3/6/2022,8,141.29,SGD/MWh,5659.916,MW,2829.958,MWh,,,,,
3/6/2022,9,141.28,SGD/MWh,5652.416,MW,2826.208,MWh,,,,,
3/6/2022,10,141.43,SGD/MWh,5672.022,MW,2836.011,MWh,,,,,
3/6/2022,11,143.87,SGD/MWh,5755.335,MW,2877.6675,MWh,,,,,
3/6/2022,12,147.81,SGD/MWh,5890.673,MW,2945.3365,MWh,,,,,
3/6/2022,13,152.03,SGD/MWh,6065.055,MW,3032.5275,MWh,,,,,
3/6/2022,14,151.19,SGD/MWh,6207.759,MW,3103.8795,MWh,,,,,
3/6/2022,15,150.31,SGD/MWh,6386.534,MW,3193.267,MWh,,,,,
3/6/2022,16,161.39,SGD/MWh,6632.435,MW,3316.2175,MWh,,,,,
3/6/2022,17,182.44,SGD/MWh,6893.052,MW,3446.526,MWh,,,,,
3/6/2022,18,227.88,SGD/MWh,7017.272,MW,3508.636,MWh,,,,,
3/6/2022,19,196.97,SGD/MWh,7051.988,MW,3525.994,MWh,,,,,
3/6/2022,20,227.46,SGD/MWh,7112.249,MW,3556.1245,MWh,,,,,
3/6/2022,21,220.45,SGD/MWh,7159.126,MW,3579.563,MWh,,,,,
3/6/2022,22,220.45,SGD/MWh,7168.34,MW,3584.17,MWh,,,,,
3/6/2022,23,220.42,SGD/MWh,7155.945,MW,3577.9725,MWh,,,,,
3/6/2022,24,190.62,SGD/MWh,7133.804,MW,3566.902,MWh,,,,,
3/6/2022,25,183.55,SGD/MWh,7066.45,MW,3533.225,MWh,,,,,
3/6/2022,26,182.5,SGD/MWh,7046.724,MW,3523.362,MWh,,,,,
3/6/2022,27,182.49,SGD/MWh,7047.818,MW,3523.909,MWh,,,,,
3/6/2022,28,174.91,SGD/MWh,7022.719,MW,3511.3595,MWh,,,,,
3/6/2022,29,182.55,SGD/MWh,7021.124,MW,3510.562,MWh,,,,,
3/6/2022,30,184.65,SGD/MWh,7033.296,MW,3516.648,MWh,,,,,
3/6/2022,31,184.68,SGD/MWh,7063.767,MW,3531.8835,MWh,,,,,
3/6/2022,32,188.12,SGD/MWh,7087.946,MW,3543.973,MWh,,,,,
3/6/2022,33,184.69,SGD/MWh,7075.859,MW,3537.9295,MWh,,,,,
3/6/2022,34,184.66,SGD/MWh,7056.814,MW,3528.407,MWh,,,,,
3/6/2022,35,182.59,SGD/MWh,7004.902,MW,3502.451,MWh,,,,,
3/6/2022,36,164.29,SGD/MWh,6907.107,MW,3453.5535,MWh,,,,,
3/6/2022,37,281.65,SGD/MWh,6833.417,MW,3416.7085,MWh,,,,,
3/6/2022,38,284.44,SGD/MWh,6824.068,MW,3412.034,MWh,,,,,
3/6/2022,39,295.08,SGD/MWh,6834.123,MW,3417.0615,MWh,,,,,
3/6/2022,40,288.47,SGD/MWh,6806.067,MW,3403.0335,MWh,,,,,
3/6/2022,41,288.47,SGD/MWh,6827.861,MW,3413.9305,MWh,,,,,
3/6/2022,42,363.33,SGD/MWh,6788.985,MW,3394.4925,MWh,,,,,
3/6/2022,43,367.48,SGD/MWh,6745.2,MW,3372.6,MWh,,,,,
3/6/2022,44,284.47,SGD/MWh,6610.88,MW,3305.44,MWh,,,,,
3/6/2022,45,243.05,SGD/MWh,6507.594,MW,3253.797,MWh,,,,,
3/6/2022,46,220.6,SGD/MWh,6389.551,MW,3194.7755,MWh,,,,,
3/6/2022,47,209.86,SGD/MWh,6273.263,MW,3136.6315,MWh,,,,,
3/6/2022,48,190.92,SGD/MWh,6177.029,MW,3088.5145,MWh,,,,,
4/6/2022,1,266.56,SGD/MWh,6072.599,MW,3036.2995,MWh,,,,,
4/6/2022,2,198.71,SGD/MWh,5977.081,MW,2988.5405,MWh,,,,,
4/6/2022,3,197.98,SGD/MWh,5878.76,MW,2939.38,MWh,,,,,
4/6/2022,4,198.66,SGD/MWh,5818.449,MW,2909.2245,MWh,,,,,
4/6/2022,5,182.28,SGD/MWh,5739.043,MW,2869.5215,MWh,,,,,
4/6/2022,6,182.28,SGD/MWh,5683.682,MW,2841.841,MWh,,,,,
4/6/2022,7,180.54,SGD/MWh,5639.389,MW,2819.6945,MWh,,,,,
4/6/2022,8,181.34,SGD/MWh,5625.767,MW,2812.8835,MWh,,,,,
4/6/2022,9,166.4,SGD/MWh,5606.577,MW,2803.2885,MWh,,,,,
4/6/2022,10,152.04,SGD/MWh,5605.489,MW,2802.7445,MWh,,,,,
